# WN 10
#A 100.000000
#F 5.000000
#T 10
#B 128
#N 101
  20,  185,  178
  30,  205,  198
  40,  220,  211
  50,  225,  215
  60,  220,  211
  70,  205,  198
  80,  185,  178
  90,  155,  153
 100,  125,  125
 110,   95,   97
 120,   65,   72
 130,   45,   52
 140,   30,   39
 150,   25,   35
 160,   30,   39
 170,   45,   52
 180,   65,   72
 190,   95,   97
 200,  125,  125
 210,  155,  153
 220,  185,  178
 230,  205,  198
 240,  220,  211
 250,  225,  215
 260,  220,  211
 270,  205,  198
 280,  185,  178
 290,  155,  153
 300,  125,  125
 310,   95,   97
 320,   65,   72
 330,   45,   52
 340,   30,   39
 350,   25,   35
 360,   30,   39
 370,   45,   52
 380,   65,   72
 390,   95,   97
 400,  125,  125
 410,  155,  153
 420,  185,  178
 430,  205,  198
 440,  220,  211
 450,  225,  215
 460,  220,  211
 470,  205,  198
 480,  185,  178
 490,  155,  153
 500,  125,  125
 510,   95,   97
 520,   65,   72
 530,   45,   52
 540,   30,   39
 550,   25,   35
 560,   30,   39
 570,   45,   52
 580,   65,   72
 590,   95,   97
 600,  125,  125
 610,  155,  153
 620,  185,  178
 630,  205,  198
 640,  220,  211
 650,  225,  215
 660,  220,  211
 670,  205,  198
 680,  185,  178
 690,  155,  153
 700,  125,  125
 710,   95,   97
 720,   65,   72
 730,   45,   52
 740,   30,   39
 750,   25,   35
 760,   30,   39
 770,   45,   52
 780,   65,   72
 790,   95,   97
 800,  125,  125
 810,  155,  153
 820,  185,  178
 830,  205,  198
 840,  220,  211
 850,  225,  215
 860,  220,  211
 870,  205,  198
 880,  185,  178
 890,  155,  153
 900,  125,  125
 910,   95,   97
 920,   65,   72
 930,   45,   52
 940,   30,   39
 950,   25,   35
 960,   30,   39
 970,   45,   52
 980,   65,   72
