# WN 10
#A 100.000000
#F 3.000000
#T 3.000000
#B 3.000000
#N 3.000000
  40,  192,  159
  50,  208,  175
  60,  216,  189
  70,  224,  202
  80,  223,  210
  90,  224,  216
 100,  219,  218
 110,  211,  217
 120,  209,  214
 130,  193,  208
 140,  172,  198
 150,  151,  185
 160,  140,  171
 170,  124,  154
 180,   99,  135
 190,   88,  118
 200,   67,  101
 210,   59,   84
 220,   43,   68
 230,   32,   55
 240,   30,   44
 250,   23,   35
 260,   23,   28
 270,   33,   26
 280,   38,   27
 290,   57,   32
 300,   62,   40
 310,   88,   53
 320,  104,   67
 330,  115,   83
 340,  137,   99
 350,  147,  116
 360,  177,  134
 370,  192,  152
 380,  208,  170
 390,  217,  186
 400,  224,  201
 410,  230,  212
 420,  227,  219
 430,  226,  223
 440,  222,  224
 450,  210,  222
 460,  200,  216
 470,  178,  206
 480,  168,  194
 490,  138,  177
 500,  129,  160
 510,  109,  141
 520,   93,  124
 530,   71,  105
 540,   57,   89
 550,   49,   73
 560,   38,   59
 570,   35,   48
 580,   31,   40
 590,   30,   35
 600,   36,   33
 610,   38,   33
 620,   52,   36
 630,   64,   42
 640,   79,   51
 650,   93,   62
 660,  109,   76
 670,  126,   91
 680,  142,  107
 690,  162,  124
 700,  187,  143
 710,  200,  162
 720,  202,  177
 730,  220,  193
 740,  215,  204
 750,  231,  213
 760,  229,  218
 770,  217,  221
 780,  208,  218
 790,  197,  214
 800,  178,  203
 810,  172,  192
 820,  155,  180
 830,  131,  165
 840,  117,  149
 850,   90,  132
 860,   79,  113
 870,   58,   93
 880,   54,   77
 890,   40,   62
 900,   24,   48
 910,   19,   36
 920,   26,   30
 930,   26,   25
 940,   27,   22
 950,   44,   26
 960,   60,   35
 970,   78,   45
 980,   84,   56
 990,  100,   71
1000,  119,   86
#E 0
