#A 140.000000
#F 3.000000
#T 10
#B 128
#N 101
# WN 10
  20,  175,  174
  30,  200,  197
  40,  220,  217
  50,  240,  233
  60,  250,  244
  70,  255,  251
  80,  255,  254
  90,  255,  254
 100,  255,  250
 110,  250,  242
 120,  235,  230
 130,  215,  213
 140,  195,  192
 150,  170,  168
 160,  145,  143
 170,  115,  117
 180,   90,   92
 190,   65,   68
 200,   45,   46
 210,   25,   28
 220,    5,   15
 230,    0,    6
 240,    0,    1
 250,    0,    0
 260,    0,    1
 270,    0,    6
 280,    5,   15
 290,   25,   28
 300,   45,   46
 310,   65,   68
 320,   90,   92
 330,  115,  117
 340,  145,  143
 350,  170,  168
 360,  195,  192
 370,  215,  213
 380,  235,  230
 390,  250,  242
 400,  255,  250
 410,  255,  254
 420,  255,  254
 430,  255,  251
 440,  250,  244
 450,  240,  233
 460,  220,  217
 470,  200,  197
 480,  175,  174
 490,  150,  150
 500,  125,  125
 510,  100,  100
 520,   75,   76
 530,   50,   53
 540,   30,   33
 550,   10,   18
 560,    0,    8
 570,    0,    2
 580,    0,    0
 590,    0,    1
 600,    0,    5
 610,    5,   12
 620,   20,   24
 630,   35,   40
 640,   60,   61
 650,   80,   84
 660,  110,  109
 670,  135,  134
 680,  160,  160
 690,  185,  184
 700,  210,  206
 710,  230,  225
 720,  245,  239
 730,  255,  248
 740,  255,  253
 750,  255,  255
 760,  255,  253
 770,  255,  248
 780,  245,  239
 790,  230,  225
 800,  210,  206
 810,  185,  184
 820,  160,  160
 830,  135,  134
 840,  110,  109
 850,   80,   84
 860,   60,   61
 870,   35,   40
 880,   20,   24
 890,    5,   12
 900,    0,    5
 910,    0,    1
 920,    0,    0
 930,    0,    2
 940,    0,    8
 950,   10,   18
 960,   30,   33
 970,   50,   53
 980,   75,   76
