#A 140.000000
#F 3.000000
#T 10
#B 128
#N 101
   0,  128
  10,  154
  20,  179
  30,  203
  40,  223
  50,  241
  60,  254
  70,  255
  80,  255
  90,  255
 100,  255
 110,  250
 120,  235
 130,  217
 140,  195
 150,  171
 160,  145
 170,  119
 180,   93
 190,   68
 200,   45
 210,   25
 220,    9
 230,    0
 240,    0
 250,    0
 260,    0
 270,    0
 280,    9
 290,   25
 300,   45
 310,   68
 320,   93
 330,  119
 340,  145
 350,  171
 360,  195
 370,  217
 380,  235
 390,  250
 400,  255
 410,  255
 420,  255
 430,  255
 440,  254
 450,  241
 460,  223
 470,  203
 480,  179
 490,  154
 500,  128
 510,  101
 520,   76
 530,   52
 540,   32
 550,   14
 560,    1
 570,    0
 580,    0
 590,    0
 600,    0
 610,    5
 620,   20
 630,   38
 640,   60
 650,   84
 660,  110
 670,  136
 680,  162
 690,  187
 700,  210
 710,  230
 720,  246
 730,  255
 740,  255
 750,  255
 760,  255
 770,  255
 780,  246
 790,  230
 800,  210
 810,  187
 820,  162
 830,  136
 840,  110
 850,   84
 860,   60
 870,   38
 880,   20
 890,    5
 900,    0
 910,    0
 920,    0
 930,    0
 940,    1
 950,   14
 960,   32
 970,   52
 980,   76
 990,  101
1000,  127
#E 0.0995037
