# WN 10
#A 100.000000
#F 3.000000
#T 3.000000
#B 3.000000
#N 3.000000
   0, 126
  10, 147
  20, 158
  30, 180
  40, 192
  50, 208
  60, 216
  70, 224
  80, 223
  90, 224
 100, 219
 110, 211
 120, 209
 130, 193
 140, 172
 150, 151
 160, 140
 170, 124
 180,  99
 190,  88
 200,  67
 210,  59
 220,  43
 230,  32
 240,  30
 250,  23
 260,  23
 270,  33
 280,  38
 290,  57
 300,  62
 310,  88
 320, 104
 330, 115
 340, 137
 350, 147
 360, 177
 370, 192
 380, 208
 390, 217
 400, 224
 410, 230
 420, 227
 430, 226
 440, 222
 450, 210
 460, 200
 470, 178
 480, 168
 490, 138
 500, 129
 510, 109
 520,  93
 530,  71
 540,  57
 550,  49
 560,  38
 570,  35
 580,  31
 590,  30
 600,  36
 610,  38
 620,  52
 630,  64
 640,  79
 650,  93
 660, 109
 670, 126
 680, 142
 690, 162
 700, 187
 710, 200
 720, 202
 730, 220
 740, 215
 750, 231
 760, 229
 770, 217
 780, 208
 790, 197
 800, 178
 810, 172
 820, 155
 830, 131
 840, 117
 850,  90
 860,  79
 870,  58
 880,  54
 890,  40
 900,  24
 910,  19
 920,  26
 930,  26
 940,  27
 950,  44
 960,  60
 970,  78
 980,  84
 990, 100
1000, 119
#E 0
